InChI_Key,set,smiles,molecule_chembl_id,molwt,scf,id,ina_dir
IXOHIOAJAFRYJR-UHFFFAOYSA-N,PubChem,COCOc1ccc(-c2ncc(OCCN3CCCC3=O)nc2NC(=O)c2cc3ccccc3s2)cc1,CHEMBL2356550,518.5950000000004,CCCCC1CCC(C2CCC(CCCC3CCCC3C)CC2CC(C)C2CC3CCCCC3C2)CC1,DCM-96236,/tmp/temp/ina_vdni7tn2
XFGFHXKNTRUZNY-UHFFFAOYSA-N,PubChem,Cc1n[nH]c(=O)c2cc3occc3n12,CHEMBL1419348,189.174,CC1CCC(C)C2C1CC1CCCC12,DCM-84074,/tmp/temp/ina_vdni7tn2
XNLGBQOWGRRRNZ-UHFFFAOYSA-N,both,CC(C)c1onc(C(=O)N2CCC(C(N)=O)CC2)c1[N+](=O)[O-],CHEMBL1893561,310.31000000000006,CC(C)C1CCC(C(C)C2CCC(C(C)C)C2C(C)C)CC1,DCM-2166,/tmp/temp/ina_vdni7tn2
BUSHEDWFXIVMEX-UHFFFAOYSA-N,PubChem,COCCNC(=O)C(c1ccc(F)cc1)N(Cc1ccco1)C(=O)CCC(=O)Nc1ccccn1,CHEMBL1713229,482.5120000000002,CCCCCC(C)C(C1CCC(C)CC1)C(CC1CCCC1)C(C)CCC(C)CC1CCCCC1,DCM-68194,/tmp/temp/ina_vdni7tn2
GHLJLHKVBJDFKH-BPYKYCOYSA-N,PubChem,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2cccc(Oc3ccccn3)c2)OCc2cnnn2CCCC1=O,CHEMBL2135156,551.6480000000003,CCC(C)C1CC(C)C(CC(C)C(C)CC2CCCC(CC3CCCCC3)C2)CCC2CCCC2CCCC1C,DCM-25314,/tmp/temp/ina_vdni7tn2
KRSSIJAKXDXTEV-UHFFFAOYSA-N,PubChem,COc1ccc(C(=O)NC2CCCc3ccccc32)cc1Br,CHEMBL1376352,360.25100000000015,CCC1CCC(C(C)CC2CCCC3CCCCC32)CC1C,DCM-86591,/tmp/temp/ina_vdni7tn2
DINDKYCVVXFCMR-UHFFFAOYSA-N,PubChem,CCCC(=O)N1c2ccccc2NC2=C(C(=O)CCC2)C1c1ccc(F)cc1,not found,378.4470000000002,CCCC(C)C1C2CCCCC2CC2CCCC(C)C2C1C1CCC(C)CC1,DCM-76315,/tmp/temp/ina_vdni7tn2
JTYNHVNTPCNIHJ-RBUKOAKNSA-N,PubChem,CC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)N[C@@H](C(=O)O)c1ccccc1,CHEMBL1725391,424.45700000000016,CC1CC2CCCCC2C(C(C)CC(C(C)C)C(C)CC(C(C)C)C2CCCCC2)C1,DCM-8254,/tmp/temp/ina_vdni7tn2
YFWTXUHMHPVZIG-BRFYHDHCSA-N,PubChem,CC(O)[C@H]1CNC(=O)C(=O)N1CC(C)(C)C,CHEMBL1899742,228.292,CC(C)C1CCC(C)C(C)C1CC(C)(C)C,DCM-31858,/tmp/temp/ina_vdni7tn2
VSGDPFBBEZFQBN-UHFFFAOYSA-N,PubChem,O=C(CCCc1cccs1)Nc1nc(-c2ccc(F)cc2)cs1,CHEMBL1299777,346.45200000000006,CC1CCC(C2CCC(CC(C)CCCC3CCCC3)C2)CC1,DCM-106386,/tmp/temp/ina_vdni7tn2
WNKLFGSHMFKUDT-ZRDIBKRKSA-N,PubChem,CCC12CN3CCN(CC(C3)/C1=N\O)C2,CHEMBL3208554,209.29299999999995,CCC12CC3CCC(CC(C3)C1CC)C2,DCM-69504,/tmp/temp/ina_vdni7tn2
QWXRPDXBKFFMMM-UHFFFAOYSA-N,PubChem,O=C(NCC(O)c1ccccc1)c1cccc(S(=O)(=O)N2CCOCC2)c1,CHEMBL1603153,390.46100000000007,CC(CCC(C)C1CCCC(C(C)(C)C2CCCCC2)C1)C1CCCCC1,DCM-28721,/tmp/temp/ina_vdni7tn2
VPWNQSVHOJKQAV-UHFFFAOYSA-N,PubChem,N#Cc1cc(Cl)c(N2CCOCC2)cc1C#N,CHEMBL1446807,247.685,CCC1CC(C)C(C2CCCCC2)CC1CC,DCM-81243,/tmp/temp/ina_vdni7tn2
SMXBXCYGUUFRRX-UHFFFAOYSA-N,Novartis,CCSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCCC3,not found,348.53700000000015,CCCC1CC2CC3CCCCC3C2C(C)C1C1CCCCC1,DCM-118167,/tmp/temp/ina_vdni7tn2
SMDPEVDRZSSLLG-UHFFFAOYSA-N,PubChem,COc1cc(NC(=S)N2CCN(S(=O)(=O)c3ccc(C)cc3)CC2)cc(OC)c1,CHEMBL1334168,435.5710000000002,CCC1CC(CC)CC(CC(C)C2CCC(C(C)(C)C3CCC(C)CC3)CC2)C1,DCM-47590,/tmp/temp/ina_vdni7tn2
KZTNGHXVVQEEGG-JXQFQVJHSA-N,PubChem,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@H]1CN(C)C(=O)c1cccnc1,CHEMBL3183542,497.6170000000004,CCC(C)C1CC(C)C(CC(C)C(C)C2CCCCC2)CC2CC(CCC3CC3)CCC2C1(C)C,DCM-49068,/tmp/temp/ina_vdni7tn2
QTSJJDIDTYFLFC-BJMVGYQFSA-N,Novartis,NC(=S)N/N=C/c1ccncc1,CHEMBL4760928,180.236,CC(C)CCCC1CCCCC1,DCM-116635,/tmp/temp/ina_vdni7tn2
ROWDPLKMJQGPHL-UHFFFAOYSA-N,Novartis,Cc1cc2c(cc1C)C(c1cccc(C(F)(F)F)c1)CC(=O)N2,not found,319.3260000000001,CC1CC2CC(C)C(C)CC2C(C2CCCC(C(C)(C)C)C2)C1,DCM-118402,/tmp/temp/ina_vdni7tn2
TVGDPJJUEJPNEL-UHFFFAOYSA-N,PubChem,CC1(NC(=O)Cc2csc(-c3ccc(Cl)cc3)n2)CCS(=O)(=O)C1,CHEMBL1719434,384.91000000000014,CC1CCC(C2CCC(CC(C)CC3(C)CCC(C)(C)C3)C2)CC1,DCM-109909,/tmp/temp/ina_vdni7tn2
IKOKLCWZHTUEFV-UHFFFAOYSA-N,PubChem,CCOC(=O)CN(C(=O)COc1nc(-c2ccccc2)cc(C)c1C#N)c1ccc(C)cc1,CHEMBL1367318,443.50300000000016,CCCC(C)CC(C(C)CCC1CC(C2CCCCC2)CC(C)C1CC)C1CCC(C)CC1,DCM-28418,/tmp/temp/ina_vdni7tn2
YZRHXGIMWWCIJP-HULNYRCFSA-N,PubChem,COC(=O)[C@@]12CCCN1[C@H](c1ccc(-c3ccccc3)c(OC)c1)[C@H]1C(=O)N(C)C(=O)[C@H]12,CHEMBL2365686,434.4920000000002,CCC1CC(C2C3C(C)C(C)C(C)C3C3(C(C)CC)CCCC23)CCC1C1CCCCC1,DCM-26005,/tmp/temp/ina_vdni7tn2
TVNVLMVYZPXCOP-UHFFFAOYSA-N,PubChem,Cc1ccc(C)c(NC(=O)CN(C)C(=O)c2ccccc2OCc2ccccc2Cl)c1,CHEMBL1593585,436.9390000000002,CC1CCC(C)C(CC(C)CC(C)C(C)C2CCCCC2CCC2CCCCC2C)C1,DCM-24838,/tmp/temp/ina_vdni7tn2
VKCFPASEIRYKAH-UONOGXRCSA-N,Novartis,CSCC[C@H](N)C(=O)N1CCC(C(=O)N[C@H](CC(C)C)C(=O)O)CC1,not found,373.51900000000006,CCCCC(C)C(C)C1CCC(C(C)CC(CC(C)C)C(C)C)CC1,DCM-116669,/tmp/temp/ina_vdni7tn2
IRYYXUIUCAFEIC-CMDGGOBGSA-N,PubChem,O=C(/C=C/c1ccco1)N1CCN(c2ccccc2)CC1,CHEMBL1413923,282.3430000000001,CC(CCC1CCCC1)C1CCC(C2CCCCC2)CC1,DCM-18916,/tmp/temp/ina_vdni7tn2
ORKAGAOGHWWOAW-UHFFFAOYSA-N,PubChem,CCOC(=O)Cc1csc(NC(=O)CN2C(=O)c3ccccc3C2=O)n1,CHEMBL1865098,373.3900000000001,CCCC(C)CC1CCC(CC(C)CC2C(C)C3CCCCC3C2C)C1,DCM-66383,/tmp/temp/ina_vdni7tn2
YUSNDHSBBBGHQL-UHFFFAOYSA-N,PubChem,Cc1cc(C(O)c2ncc(-c3ccc(Cl)cc3)[nH]2)ccc1F,CHEMBL2136593,316.76300000000003,CC1CCC(C2CCC(C(C)C3CCC(C)C(C)C3)C2)CC1,DCM-33478,/tmp/temp/ina_vdni7tn2
KCGMYOBJIFHIRY-UHFFFAOYSA-N,PubChem,CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)COc2ccc(C)cc2)cc1,CHEMBL1343708,377.4220000000001,CC(C)CC1CCC(C(C)(C)CCC(C)CCC2CCC(C)CC2)CC1,DCM-27228,/tmp/temp/ina_vdni7tn2
SQPGBUNYWNCTFJ-UHFFFAOYSA-N,PubChem,CCOC(=O)N1CCN(C(=O)CCc2ccc(S(=O)(=O)NCC(C)C)cc2)CC1,CHEMBL1866859,425.5510000000003,CCCC(C)C1CCC(C(C)CCC2CCC(C(C)(C)CCC(C)C)CC2)CC1,DCM-106982,/tmp/temp/ina_vdni7tn2
OHTCGVQLNPWCKF-UHFFFAOYSA-N,PubChem,CC(OC(=O)CNC(=O)c1ccco1)C(=O)Nc1ccc(Cl)cn1,CHEMBL1327792,351.74600000000004,CC1CCC(CC(C)C(C)CC(C)CCC(C)C2CCCC2)CC1,DCM-102816,/tmp/temp/ina_vdni7tn2
ODNSILCPLROTCN-UHFFFAOYSA-N,PubChem,O=C(c1cccc([N+](=O)[O-])c1)N1CCOCC1,CHEMBL1595708,236.227,CC(C)C1CCCC(C(C)C2CCCCC2)C1,DCM-10212,/tmp/temp/ina_vdni7tn2
SIMFQBQIMJCDOE-UHFFFAOYSA-N,PubChem,O=C(c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1)N1CCN(c2ccccc2O)CC1,CHEMBL1547973,455.511,CC1CCC(C(C)(C)CC2CCC(C(C)C3CCC(C4CCCCC4C)CC3)CC2)CC1,DCM-48362,/tmp/temp/ina_vdni7tn2
LPWIOGKQUIDJOL-UHFFFAOYSA-N,PubChem,COc1ccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2)c(OC)c1,CHEMBL1897118,454.5510000000001,CCC1CCC(CC(C)(C)C2CCC(CC(C)(C)C3CCCC3)CC2)C(CC)C1,DCM-35642,/tmp/temp/ina_vdni7tn2
RGAAADZYZNRLRI-UHFFFAOYSA-N,PubChem,CCN(CC(=O)NCc1ccncc1)S(=O)(=O)c1ccc(OC)cc1,CHEMBL2130607,363.4390000000001,CCC1CCC(C(C)(C)C(CC)CC(C)CCC2CCCCC2)CC1,DCM-20817,/tmp/temp/ina_vdni7tn2
BLFZLZAPOFPDKJ-UHFFFAOYSA-N,PubChem,Cc1cc(S(=O)(=O)Nc2ccc(C(=O)NCC3(N(C)C)CCCCC3)cc2)ccc1F,CHEMBL1872085,447.57600000000025,CC1CCC(C(C)(C)CC2CCC(C(C)CCC3(C(C)C)CCCCC3)CC2)CC1C,DCM-95460,/tmp/temp/ina_vdni7tn2
AOQMWBCQPLVWRR-UHFFFAOYSA-N,PubChem,CCCN(CC(=O)Nc1ccccc1C)C(=O)C1=NN(c2cc(C)ccc2C)C(=O)CC1,CHEMBL1414782,434.54000000000025,CCCC(CC(C)CC1CCCCC1C)C(C)C1CCC(C)C(C2CC(C)CCC2C)C1,DCM-48437,/tmp/temp/ina_vdni7tn2
XTHZZKZLJCZZRA-UHFFFAOYSA-N,PubChem,COc1ccc(CN(C)C(=O)c2cnc(C)cn2)c(OC)c1OC,CHEMBL1876059,331.37200000000007,CCC1CCC(CC(C)C(C)C2CCC(C)CC2)C(CC)C1CC,DCM-29927,/tmp/temp/ina_vdni7tn2
ZURWYNQAERPNFA-UHFFFAOYSA-N,PubChem,COC(=O)c1cc(S(=O)(=O)NC2CCCCC2)cn1C,CHEMBL1467634,300.38,CCC(C)C1CC(C(C)(C)CC2CCCCC2)CC1C,DCM-94938,/tmp/temp/ina_vdni7tn2
UEFSTENSAXLIKM-UHFFFAOYSA-N,PubChem,Cc1cc(=O)nc(SCC(=O)Nc2ccnc3ccccc23)[nH]1,CHEMBL1430301,326.38100000000003,CC1CC(C)CC(CCC(C)CC2CCCC3CCCCC32)C1,DCM-89852,/tmp/temp/ina_vdni7tn2
NSSSAGLUDHJNKL-UHFFFAOYSA-N,PubChem,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)CN1C(=O)C2CCCCC2C1=O,CHEMBL1330995,428.489,CCC(CC(C)CC1CCC(CC(C)C)CC1)C(C)CC1C(C)C2CCCCC2C1C,DCM-48630,/tmp/temp/ina_vdni7tn2
USKNAFOXSLXIOT-UHFFFAOYSA-N,PubChem,O=C1CSC(c2ccccc2F)N1,CHEMBL1707417,197.234,CC1CCC(C2CCCCC2C)C1,DCM-28295,/tmp/temp/ina_vdni7tn2
IOVDQURAPFUTQV-UHFFFAOYSA-N,PubChem,Cc1cc(S(=O)(=O)N2CCOCC2)ccc1OCC(=O)N1CCCCC1,CHEMBL1872373,382.4820000000002,CC(CCC1CCC(C(C)(C)C2CCCCC2)CC1C)C1CCCCC1,DCM-22604,/tmp/temp/ina_vdni7tn2
HJJMOBJKJOCSGF-UHFFFAOYSA-N,PubChem,Cc1c(C(=O)N2CCN(C(=O)c3ccco3)CC2)sc2nc(-c3ccc(F)cc3)cn12,CHEMBL1308793,438.4840000000003,CC1CCC(C2CC3CC(C(C)C4CCC(C(C)C5CCCC5)CC4)C(C)C3C2)CC1,DCM-14466,/tmp/temp/ina_vdni7tn2
FXSKFSOAQXKLDT-UHFFFAOYSA-N,PubChem,O=S(=O)(Nc1cccc(-n2cnnn2)c1)c1ccccc1F,not found,319.321,CC1CCCCC1C(C)(C)CC1CCCC(C2CCCC2)C1,DCM-85765,/tmp/temp/ina_vdni7tn2
BCJDZUXWFXUUCR-UHFFFAOYSA-N,PubChem,Fc1cccc(Cc2c(C3CCCCC3)nc3ccc(Cl)cn23)c1,CHEMBL1869636,342.845,CC1CCCC(CC2C3CC(C)CCC3CC2C2CCCCC2)C1,DCM-112107,/tmp/temp/ina_vdni7tn2
QMTOYSDJBBDOSV-UHFFFAOYSA-N,Novartis,CC(C)(C)OC(=O)N1CCC(ON)CC1,not found,216.28099999999995,CCC1CCC(C(C)CC(C)(C)C)CC1,DCM-116634,/tmp/temp/ina_vdni7tn2
LWPUFULBPGWSPG-UHFFFAOYSA-N,PubChem,CCn1c(SCC(=O)NC2CCCC2)nnc1-c1ccco1,CHEMBL1896410,320.418,CCC1C(CCC(C)CC2CCCC2)CCC1C1CCCC1,DCM-26906,/tmp/temp/ina_vdni7tn2
VEEHCKAGORHMKI-UHFFFAOYSA-N,PubChem,O=C(NCc1ccccc1)c1ccc(N2CCC3(CC2)CC(c2ccccc2)=NO3)c([N+](=O)[O-])c1,CHEMBL1713483,470.52900000000017,CC(C)C1CC(C(C)CCC2CCCCC2)CCC1C1CCC2(CCC(C3CCCCC3)C2)CC1,DCM-48251,/tmp/temp/ina_vdni7tn2
UWGLGCIJYJIUTE-UHFFFAOYSA-N,PubChem,O=C(CNC(=O)c1ccccc1Cl)Nc1ccc(Br)cc1C(=O)c1ccccc1,CHEMBL1503138,471.73800000000017,CC(CCC(C)C1CCCCC1C)CC1CCC(C)CC1C(C)C1CCCCC1,DCM-3590,/tmp/temp/ina_vdni7tn2
CPUNQHLOSCAZEG-UHFFFAOYSA-N,PubChem,COc1ccccc1NS(=O)(=O)c1cc(C(=O)NCC(c2ccco2)N(C)C)ccc1C,CHEMBL1868718,457.5520000000002,CCC1CCCCC1CC(C)(C)C1CC(C(C)CCC(C(C)C)C2CCCC2)CCC1C,DCM-39514,/tmp/temp/ina_vdni7tn2
UDXMBDQYTKBGER-UHFFFAOYSA-N,PubChem,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSc1nnc(C2CC2)n1C,CHEMBL1720361,467.5730000000002,CCC1CCC(C(C)(C)C2CCCCC2)CC1CC(C)CCC1CCC(C2CC2)C1C,DCM-23800,/tmp/temp/ina_vdni7tn2
ISQPZEASERVACR-UHFFFAOYSA-N,PubChem,CCN(CC)C(=O)C1CC(=O)OC12CCCCC2,CHEMBL2142334,253.3419999999999,CCC(CC)C(C)C1CC(C)CC12CCCCC2,DCM-67655,/tmp/temp/ina_vdni7tn2
OPVDRIOAZSEKCF-UHFFFAOYSA-N,PubChem,Cc1nn(-c2ccccc2)c(C)c1-c1cc(C(=O)O)[nH]n1,CHEMBL1367812,282.30300000000005,CC(C)C1CCC(C2C(C)CC(C3CCCCC3)C2C)C1,DCM-97117,/tmp/temp/ina_vdni7tn2
CGLZKIIDJSGJIW-UHFFFAOYSA-N,PubChem,COc1ccc(NC(=O)C(CCSC)NC(N)=O)cc1NS(=O)(=O)c1ccc(F)cc1,CHEMBL1594913,470.5480000000003,CCCCC(CC(C)C)C(C)CC1CCC(CC)C(CC(C)(C)C2CCC(C)CC2)C1,DCM-5675,/tmp/temp/ina_vdni7tn2
ADCPUUUURVQQLJ-LICLKQGHSA-N,PubChem,CCOc1cc(/C=N/NC(=O)C2CC2)ccc1OC(C)C,CHEMBL3211822,290.36300000000006,CCCC1CC(CCCC(C)C2CC2)CCC1CC(C)C,DCM-9295,/tmp/temp/ina_vdni7tn2
YQGFMKSAAWFPIU-UHFFFAOYSA-N,PubChem,O=C(Cc1c[nH]c2ccccc12)NNC(=O)c1ccccc1,CHEMBL1707868,293.326,CC(CCC(C)C1CCCCC1)CC1CCC2CCCCC21,DCM-90463,/tmp/temp/ina_vdni7tn2
AENUGOFXOJIYDD-XFXZXTDPSA-N,PubChem,C/C(=C/c1ccccc1)C(=O)N1CC(C)OC(C)C1,CHEMBL1537869,259.349,CC1CC(C)CC(C(C)C(C)CC2CCCCC2)C1,DCM-85280,/tmp/temp/ina_vdni7tn2
ZPUHZUXEYRRGIF-UHFFFAOYSA-N,PubChem,S=C(Cc1ccccc1)NCCc1ccccc1,CHEMBL1880064,255.386,CC(CCCC1CCCCC1)CC1CCCCC1,DCM-5572,/tmp/temp/ina_vdni7tn2
QFDUMMBNEBHPSG-UHFFFAOYSA-N,PubChem,CCOc1ccc(CN(C)C(=O)c2cccnc2OCC)cc1OC,CHEMBL1587754,344.41100000000006,CCCC1CCC(CC(C)C(C)C2CCCCC2CCC)CC1CC,DCM-75160,/tmp/temp/ina_vdni7tn2
VCFZYGZAGXGTLD-UHFFFAOYSA-N,PubChem,CCN(C(=O)COC(=O)c1c(C)nn(-c2ccccc2)c1Cl)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,CHEMBL1868939,536.9760000000003,CCC(C(C)CCC(C)C1C(C)CC(C2CCCCC2)C1C)C1C(C)CC(C)C(CC2CCCCC2)C1C,DCM-32960,/tmp/temp/ina_vdni7tn2
NSPOUXUTKWVSGZ-UHFFFAOYSA-N,PubChem,CC1CC(C)CN(C(=O)CCS(=O)(=O)c2ccc3c(c2)NC(=O)CS3)C1,CHEMBL1368591,396.5340000000001,CC1CC(C)CC(C(C)CCC(C)(C)C2CCC3CCC(C)CC3C2)C1,DCM-40542,/tmp/temp/ina_vdni7tn2
ACLSLVJZGAQEND-UHFFFAOYSA-N,PubChem,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OS(=O)(=O)c1ccc(Cl)cc1,CHEMBL1519819,457.9570000000003,CCC1CC(C(C)C2CCCCC2)CC(CC)C1CC(C)(C)C1CCC(C)CC1,DCM-74678,/tmp/temp/ina_vdni7tn2
WWSQPHUEEMWSHE-UHFFFAOYSA-N,PubChem,Cc1cc(NC(=O)c2cnccn2)no1,CHEMBL1494274,204.189,CC1CCC(CC(C)C2CCCCC2)C1,DCM-105203,/tmp/temp/ina_vdni7tn2
GSEYHEBNRGJJOC-UHFFFAOYSA-N,PubChem,CCNC(=O)C1CCCN(C(=O)c2ccccc2)CC1,CHEMBL2355772,274.364,CCCC(C)C1CCCC(C(C)C2CCCCC2)CC1,DCM-64921,/tmp/temp/ina_vdni7tn2
CDTSJIQEZPCSAH-UHFFFAOYSA-N,PubChem,O=C(c1ccc(COCC(F)(F)F)o1)N1CCCC1,CHEMBL1882181,277.2420000000001,CC(C1CCCC1)C1CCC(CCCC(C)(C)C)C1,DCM-26746,/tmp/temp/ina_vdni7tn2
XSNBBAJPQBFRFS-UHFFFAOYSA-N,PubChem,NC1=C([N+](=O)[O-])C(c2ccc3c(c2)OCO3)C2=C(CCCC2=O)O1,CHEMBL1596150,330.29600000000016,CC(C)C1C(C)CC2CCCC(C)C2C1C1CCC2CCCC2C1,DCM-28898,/tmp/temp/ina_vdni7tn2
SILSHVXEPALWLA-UHFFFAOYSA-N,Novartis,Cc1ccc(-n2ncc3c2ncn2c(-c4ccccc4)nnc32)cc1C,not found,340.39000000000004,CC1CCC(C2CCC3C2CCC2C(C4CCCCC4)CCC23)CC1C,DCM-115861,/tmp/temp/ina_vdni7tn2
PHKZDXNWINLGAB-UHFFFAOYSA-N,PubChem,O=C(COc1ccccc1F)NC1CC1,CHEMBL1302896,209.22,CC(CCC1CCCCC1C)CC1CC1,DCM-82201,/tmp/temp/ina_vdni7tn2
UCNYEEZNMQNREC-UHFFFAOYSA-N,PubChem,O=C(NC1CCCC1)C(c1ccccc1F)N(C(=O)c1csnn1)c1ccccc1,CHEMBL1898134,424.501,CC1CCCCC1C(C(C)CC1CCCC1)C(C1CCCCC1)C(C)C1CCCC1,DCM-68293,/tmp/temp/ina_vdni7tn2
GVSQTESGDYYTDD-UHFFFAOYSA-N,PubChem,CCOc1ccc(-n2c(=O)[nH]cc(C(=O)N3CCCc4ccccc43)c2=O)cc1,CHEMBL1576072,391.4270000000002,CCCC1CCC(C2C(C)CCC(C(C)C3CCCC4CCCCC43)C2C)CC1,DCM-60461,/tmp/temp/ina_vdni7tn2
MGEIYESPUYUSML-UHFFFAOYSA-N,PubChem,COC(=O)CCC(=O)N1CCCC(CO)(Cc2ccccc2C)C1,CHEMBL1881919,333.428,CCC(C)CCC(C)C1CCCC(CC)(CC2CCCCC2C)C1,DCM-101837,/tmp/temp/ina_vdni7tn2
UDYUIZCTABUGKG-UHFFFAOYSA-N,PubChem,CCn1cc(C(=O)NC2CCCCCC2)c2cc(OC)c(OC)cc2c1=O,CHEMBL1504120,372.4650000000002,CCC1CC2C(C)C(CC)CC(C(C)CC3CCCCCC3)C2CC1CC,DCM-84123,/tmp/temp/ina_vdni7tn2
KYYCCCYGFKJOIX-UHFFFAOYSA-N,PubChem,COc1cc(C(=O)N2CCN(C(=O)C3CC3)CC2)cc(OC)c1OC,CHEMBL1540367,348.39900000000017,CCC1CC(C(C)C2CCC(C(C)C3CC3)CC2)CC(CC)C1CC,DCM-2616,/tmp/temp/ina_vdni7tn2
FIVAHCRCPFYXQC-UHFFFAOYSA-N,PubChem,COc1ccccc1NC(=O)CSc1nnnn1C1CCCC1,CHEMBL1709567,333.41700000000003,CCC1CCCCC1CC(C)CCC1CCCC1C1CCCC1,DCM-11556,/tmp/temp/ina_vdni7tn2
FAJCIAOAKUDBPX-OQLLNIDSSA-N,PubChem,CCC/C(=N\NC(=O)c1ccco1)c1ccc(Cl)s1,CHEMBL3191767,296.7790000000001,CCCC(CCC(C)C1CCCC1)C1CCC(C)C1,DCM-6763,/tmp/temp/ina_vdni7tn2
HRCFPENHHNETSY-UHFFFAOYSA-N,PubChem,O=C1c2ccccc2C(O)(Cc2ccccc2)N1Cc1ccco1,CHEMBL1347113,319.36,CC1C2CCCCC2C(C)(CC2CCCCC2)C1CC1CCCC1,DCM-57797,/tmp/temp/ina_vdni7tn2
JMCBGNFOBBHGIK-UHFFFAOYSA-N,PubChem,CCn1c(SCC(=O)N2CCCCC2)nc2c([nH]c3ccccc32)c1=O,not found,370.4780000000001,CCC1C(CCC(C)C2CCCCC2)CC2C3CCCCC3CC2C1C,DCM-85724,/tmp/temp/ina_vdni7tn2
FSLNZRINRJCKKA-UHFFFAOYSA-N,PubChem,COc1cc(OC)cc(C(=O)Nc2ccn(C)n2)c1,CHEMBL1592902,261.281,CCC1CC(CC)CC(C(C)CC2CCC(C)C2)C1,DCM-21938,/tmp/temp/ina_vdni7tn2
CNGFHKMGBHHXEI-UHFFFAOYSA-N,PubChem,O=C(CSc1ncn(-c2ccccc2)n1)Nc1nncs1,CHEMBL1323723,318.387,CC(CCC1CCC(C2CCCCC2)C1)CC1CCCC1,DCM-81854,/tmp/temp/ina_vdni7tn2
NESGQDJOQFQOIH-UHFFFAOYSA-N,PubChem,CC(C)(C(=O)N1CCC1(C)C(=O)NS(=O)(=O)c1cccc(F)c1)c1ccccc1,CHEMBL1890368,418.49000000000007,CC1CCCC(C(C)(C)CC(C)C2(C)CCC2C(C)C(C)(C)C2CCCCC2)C1,DCM-41496,/tmp/temp/ina_vdni7tn2
NWQRKZFQSCBVEY-MRVPVSSYSA-N,Novartis,N[C@H](CO)c1cccc(Br)c1,not found,216.078,CCC(C)C1CCCC(C)C1,DCM-114493,/tmp/temp/ina_vdni7tn2
MTDXNNRXFNSGLS-UHFFFAOYSA-N,PubChem,COc1ccccc1CN1CCCCCC1,CHEMBL1617996,219.32799999999992,CCC1CCCCC1CC1CCCCCC1,DCM-40239,/tmp/temp/ina_vdni7tn2
PWFLACREZKUQLH-UHFFFAOYSA-N,PubChem,Cc1ccccc1C(=O)NC(=S)N(Cc1ccccc1)c1ccccn1,CHEMBL1722661,361.47000000000014,CC1CCCCC1C(C)CC(C)C(CC1CCCCC1)C1CCCCC1,DCM-77315,/tmp/temp/ina_vdni7tn2
UQJTWOFRTKPLQZ-UHFFFAOYSA-N,PubChem,O=C(c1[nH]c(C(F)(F)F)nc1-c1ccccc1)N1CCN(c2ccccn2)CC1,CHEMBL1870530,401.39200000000005,CC(C1CCC(C2CCCCC2)CC1)C1CC(C(C)(C)C)CC1C1CCCCC1,DCM-80898,/tmp/temp/ina_vdni7tn2
QXLYUTQGKZQYQC-UHFFFAOYSA-N,PubChem,CCc1ccccc1NC(=S)N(Cc1ccc(Cl)cc1)C[P+]([O-])(OC)OC,CHEMBL1391855,426.9060000000001,CCC1CCCCC1CC(C)C(CC1CCC(C)CC1)CC(C)(CC)CC,DCM-45081,/tmp/temp/ina_vdni7tn2
GFENTKILMREEEO-UHFFFAOYSA-N,PubChem,CC(NC(=O)CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)c1cccs1,CHEMBL1886435,419.5060000000001,CC(CC(C)C1CCCC1)CC1C(C)CC(C2CCCCC2)(C2CCCCC2)C1C,DCM-94353,/tmp/temp/ina_vdni7tn2
XYVMVRRJZQOCJP-UHFFFAOYSA-N,PubChem,COc1ccc(C(=O)Oc2cc(C)c(CN3CCOCC3)cc2C)cc1OC,CHEMBL1425699,385.46000000000015,CCC1CCC(C(C)CC2CC(C)C(CC3CCCCC3)CC2C)CC1CC,DCM-30531,/tmp/temp/ina_vdni7tn2
ZZLJNUATUCUEPI-UHFFFAOYSA-N,PubChem,Cc1nn(C)c(NC(=O)c2ccc(Cl)cc2)c1Cl,CHEMBL1716450,284.146,CC1CCC(C(C)CC2C(C)CC(C)C2C)CC1,DCM-4635,/tmp/temp/ina_vdni7tn2
PDFQIIJFWIIZPB-ZBNTXBBCSA-N,PubChem,COC(=O)[C@]1(C)N[C@H](CN(C)S(=O)(=O)c2ccccc2)[C@@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]21,CHEMBL2220744,485.5620000000002,CCC(C)C1(C)CC(CC(C)C(C)(C)C2CCCCC2)C2C(C)C(CC3CCCCC3)C(C)C21,DCM-33175,/tmp/temp/ina_vdni7tn2
